"OwnerUserId","PostTypeId","Year","ViewCount","Score","Country","Reputation","Views","UpVotes","DownVotes","Lat","Long"
"11938","2",2015,NA,4,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"199","2",2015,NA,2,"Pakistan",1635,220,51,23,30,70
"11698","2",2015,NA,1,"Thailand",21,15,0,0,15,100
"11938","2",2015,NA,5,"India",3303,2696,999,105,20,77
"199","2",2015,NA,5,"Pakistan",1635,220,51,23,30,70
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","1",2015,5523,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11985","1",2015,327,2,"India",134,14,2,0,20,77
"11985","1",2015,96,0,"India",134,14,2,0,20,77
"11698","2",2015,NA,1,"Thailand",21,15,0,0,15,100
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"12002","2",2015,NA,-1,"India",99,10,1,0,20,77
"301","1",2015,122,3,"Australia",889,370,77,11,-25,135
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"4765","2",2015,NA,3,"Iran",1659,417,33,15,32,53
"43","1",2015,72,2,"United Kingdom",1409,761,699,59,54,-4
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"4765","2",2015,NA,1,"Iran",1659,417,33,15,32,53
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"12064","2",2015,NA,3,"Netherlands",146,13,2,0,52.5,5.75
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"4765","2",2015,NA,0,"Iran",1659,417,33,15,32,53
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,5,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","1",2015,3700,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,4,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"22","2",2015,NA,8,"Canada",9235,6148,1355,8862,60,-96
"43","2",2015,NA,-1,"United Kingdom",1409,761,699,59,54,-4
"4765","2",2015,NA,2,"Iran",1659,417,33,15,32,53
"3627","1",2015,38,0,"United Kingdom",630,559,150,37,54,-4
"12091","2",2015,NA,-4,"India",1,2,0,0,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"4765","2",2015,NA,0,"Iran",1659,417,33,15,32,53
"12097","1",2015,1137,7,"Pakistan",105,33,6,0,30,70
"11593","1",2015,16984,4,"United States",362,218,73,34,39.83,-98.58
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"2503","1",2015,299,3,"India",325,67,13,0,20,77
"58","2",2015,NA,0,"Pakistan",3307,1346,207,115,30,70
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11723","2",2015,NA,1,"Indonesia",21,5,0,0,-5,120
"58","2",2015,NA,4,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,1,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,2,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,1,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,2,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,4,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,1,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,1,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,7,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,1,"Pakistan",3307,1346,207,115,30,70
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"58","2",2015,NA,4,"Pakistan",3307,1346,207,115,30,70
"58","2",2015,NA,5,"Pakistan",3307,1346,207,115,30,70
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12158","1",2015,2665,4,"Singapore",121,9,6,0,1.37,103.8
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"3627","1",2015,121,1,"United Kingdom",630,559,150,37,54,-4
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12172","1",2015,2440,5,"Turkey",128,21,3,0,39.06,34.91
"199","2",2015,NA,0,"Pakistan",1635,220,51,23,30,70
"11851","1",2015,125,0,"France",103,17,7,0,46,2
"11593","1",2015,215,5,"United States",362,218,73,34,39.83,-98.58
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"41","1",2015,178,1,"United States",1115,473,147,61,39.83,-98.58
"3627","1",2015,24281,2,"United Kingdom",630,559,150,37,54,-4
"12183","2",2015,NA,-1,"Pakistan",1,5,0,0,30,70
"11593","1",2015,3584,9,"United States",362,218,73,34,39.83,-98.58
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","1",2015,2092,5,"India",3303,2696,999,105,20,77
"46","1",2015,112,1,"Pakistan",380,105,11,3,30,70
"11938","2",2015,NA,4,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,5,"India",3303,2696,999,105,20,77
"199","2",2015,NA,2,"Pakistan",1635,220,51,23,30,70
"5187","1",2015,7857,4,"United Kingdom",1395,407,11,19,54,-4
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"12202","1",2015,102,0,"Pakistan",106,5,0,0,30,70
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"2880","2",2015,NA,4,"South Korea",639,270,74,62,37,127.5
"12214","1",2015,4864,2,"Bangladesh",11,12,0,0,24,90
"4765","2",2015,NA,1,"Iran",1659,417,33,15,32,53
"11585","1",2015,1394,-2,"United Kingdom",26,40,5,0,54,-4
"946","2",2015,NA,1,"United Kingdom",141,45,25,0,54,-4
"11593","1",2015,532,2,"United States",362,218,73,34,39.83,-98.58
"7995","2",2015,NA,4,"India",127,34,8,0,20,77
"11593","1",2015,1819,4,"United States",362,218,73,34,39.83,-98.58
"12245","2",2015,NA,0,"Indonesia",47,34,0,0,-5,120
"12245","2",2015,NA,1,"Indonesia",47,34,0,0,-5,120
"12245","2",2015,NA,0,"Indonesia",47,34,0,0,-5,120
"2381","1",2015,1506,4,"India",1038,733,33,16,20,77
"12271","2",2015,NA,1,"India",21,8,0,0,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"11938","1",2015,183,1,"India",3303,2696,999,105,20,77
"12100","1",2015,1441,2,"Iran",125,33,4,0,32,53
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11985","1",2015,202,1,"India",134,14,2,0,20,77
"22","2",2015,NA,7,"Canada",9235,6148,1355,8862,60,-96
"12291","2",2015,NA,-2,"United States",1,5,0,0,39.83,-98.58
"11593","1",2015,486,5,"United States",362,218,73,34,39.83,-98.58
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"11593","1",2015,417,3,"United States",362,218,73,34,39.83,-98.58
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12320","2",2015,NA,1,"Belgium",115,16,7,0,50.83,4
"12307","1",2015,525,1,"United Kingdom",1,21,0,0,54,-4
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","1",2015,668,1,"India",3303,2696,999,105,20,77
"12245","2",2015,NA,-3,"Indonesia",47,34,0,0,-5,120
"12245","2",2015,NA,0,"Indonesia",47,34,0,0,-5,120
"12245","2",2015,NA,1,"Indonesia",47,34,0,0,-5,120
"12245","2",2015,NA,-1,"Indonesia",47,34,0,0,-5,120
"22","2",2015,NA,3,"Canada",9235,6148,1355,8862,60,-96
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,6,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"2381","2",2015,NA,2,"India",1038,733,33,16,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"3627","1",2015,1143,1,"United Kingdom",630,559,150,37,54,-4
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12245","2",2015,NA,1,"Indonesia",47,34,0,0,-5,120
"199","2",2015,NA,2,"Pakistan",1635,220,51,23,30,70
"199","2",2015,NA,2,"Pakistan",1635,220,51,23,30,70
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"2381","2",2015,NA,1,"India",1038,733,33,16,20,77
"199","2",2015,NA,1,"Pakistan",1635,220,51,23,30,70
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"2880","2",2015,NA,2,"South Korea",639,270,74,62,37,127.5
"12463","1",2015,1897,2,"Pakistan",123,21,0,0,30,70
"12472","1",2015,8041,4,"United States",130,27,3,1,39.83,-98.58
"199","2",2015,NA,5,"Pakistan",1635,220,51,23,30,70
"199","2",2015,NA,3,"Pakistan",1635,220,51,23,30,70
"12488","1",2015,257,6,"United Kingdom",33,3,3,0,54,-4
"199","2",2015,NA,5,"Pakistan",1635,220,51,23,30,70
"43","1",2015,610,4,"United Kingdom",1409,761,699,59,54,-4
"199","2",2015,NA,1,"Pakistan",1635,220,51,23,30,70
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12492","2",2015,NA,2,"Netherlands",21,2,0,0,52.5,5.75
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"12494","2",2015,NA,-3,"United Kingdom",1,10,0,0,54,-4
"301","1",2015,1246,3,"Australia",889,370,77,11,-25,135
"10368","1",2015,109,1,"United States",146,100,6,0,39.83,-98.58
"22","2",2015,NA,2,"Canada",9235,6148,1355,8862,60,-96
"22","2",2015,NA,4,"Canada",9235,6148,1355,8862,60,-96
"12538","1",2015,10080,5,"United States",129,21,0,0,39.83,-98.58
"12543","2",2015,NA,-1,"Jordan",1,8,0,0,31,36
"12543","2",2015,NA,-2,"Jordan",1,8,0,0,31,36
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"3754","2",2015,NA,1,"Algeria",111,1,3,0,28,3
"199","2",2015,NA,1,"Pakistan",1635,220,51,23,30,70
"874","2",2015,NA,4,"Bangladesh",438,83,134,20,24,90
"2042","2",2015,NA,1,"Pakistan",172,94,9,3,30,70
"4765","2",2015,NA,2,"Iran",1659,417,33,15,32,53
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,4,"India",3303,2696,999,105,20,77
"2880","2",2015,NA,2,"South Korea",639,270,74,62,37,127.5
"2880","2",2015,NA,3,"South Korea",639,270,74,62,37,127.5
"4755","1",2015,372,2,"Indonesia",139,57,34,0,-5,120
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,5,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,5,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"12664","1",2015,244,-2,"United States",26,8,0,0,39.83,-98.58
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"868","2",2015,NA,2,"India",1408,829,195,15,20,77
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"12691","2",2015,NA,1,"Pakistan",474,154,13,1,30,70
"11623","2",2015,NA,0,"United States",71,43,7,0,39.83,-98.58
"868","2",2015,NA,1,"India",1408,829,195,15,20,77
"22","2",2015,NA,8,"Canada",9235,6148,1355,8862,60,-96
"12691","1",2015,128,-1,"Pakistan",474,154,13,1,30,70
"765","1",2015,63,1,"Pakistan",111,3,8,0,30,70
"2880","1",2015,4651,4,"South Korea",639,270,74,62,37,127.5
"11938","2",2015,NA,6,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"436","1",2015,751,2,"Bangladesh",578,124,75,2,24,90
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"874","2",2015,NA,2,"Bangladesh",438,83,134,20,24,90
"12770","2",2015,NA,2,"India",17,34,1,0,20,77
"12770","2",2015,NA,-1,"India",17,34,1,0,20,77
"12770","2",2015,NA,-1,"India",17,34,1,0,20,77
"12770","2",2015,NA,0,"India",17,34,1,0,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,2,"India",3303,2696,999,105,20,77
"12770","1",2015,1280,0,"India",17,34,1,0,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"2827","1",2015,115,0,"Bangladesh",140,12,5,0,24,90
"12807","2",2015,NA,0,"Pakistan",3,13,5,0,30,70
"5355","2",2015,NA,0,"Morocco",162,94,37,19,32,-5
"12815","1",2015,364,5,"Israel",126,18,10,0,31.5,34.75
"43","2",2015,NA,3,"United Kingdom",1409,761,699,59,54,-4
"11938","1",2015,261,2,"India",3303,2696,999,105,20,77
"12841","1",2015,129,2,"United States",111,3,1,0,39.83,-98.58
"12691","2",2015,NA,4,"Pakistan",474,154,13,1,30,70
"12842","2",2015,NA,0,"Pakistan",16,20,1,0,30,70
"12842","2",2015,NA,0,"Pakistan",16,20,1,0,30,70
"11728","2",2015,NA,2,"Algeria",61,12,2,0,28,3
"868","2",2015,NA,-1,"India",1408,829,195,15,20,77
"12463","1",2015,104,1,"Pakistan",123,21,0,0,30,70
"18","2",2015,NA,16,"United States",12112,2419,1330,116,39.83,-98.58
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"22","2",2015,NA,7,"Canada",9235,6148,1355,8862,60,-96
"12357","2",2015,NA,1,"Saudi Arabia",125,56,14,3,25,45
"12893","2",2015,NA,1,"Australia",21,2,0,0,-25,135
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,-1,"India",3303,2696,999,105,20,77
"11938","1",2015,213,3,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"2773","1",2015,251,4,"United Kingdom",266,154,7,3,54,-4
"1000","2",2015,NA,6,"Canada",367,58,24,1,60,-96
"1000","2",2015,NA,3,"Canada",367,58,24,1,60,-96
"1000","2",2015,NA,-1,"Canada",367,58,24,1,60,-96
"1000","2",2015,NA,0,"Canada",367,58,24,1,60,-96
"1000","2",2015,NA,1,"Canada",367,58,24,1,60,-96
"3627","1",2015,89,0,"United Kingdom",630,559,150,37,54,-4
"59","2",2015,NA,3,"India",3650,1812,274,51,20,77
"8697","2",2015,NA,1,"Turkey",149,41,6,0,39.06,34.91
"1000","2",2015,NA,1,"Canada",367,58,24,1,60,-96
"59","1",2015,1882,3,"India",3650,1812,274,51,20,77
"11938","1",2015,497,3,"India",3303,2696,999,105,20,77
"12936","1",2015,2066,-1,"India",100,17,0,0,20,77
"12893","2",2015,NA,1,"Australia",21,2,0,0,-25,135
"1000","2",2015,NA,1,"Canada",367,58,24,1,60,-96
"1000","1",2015,700,2,"Canada",367,58,24,1,60,-96
"12963","2",2015,NA,0,"Turkey",1,1,0,0,39.06,34.91
"1000","2",2015,NA,1,"Canada",367,58,24,1,60,-96
"12969","2",2015,NA,-3,"Morocco",1,8,0,0,32,-5
"1000","2",2015,NA,-1,"Canada",367,58,24,1,60,-96
"12984","1",2015,118,2,"United States",13,1,0,0,39.83,-98.58
"9115","2",2015,NA,0,"Iraq",181,22,0,0,33,44
"13001","1",2015,4839,1,"Iran",108,19,2,0,32,53
"22","2",2015,NA,2,"Canada",9235,6148,1355,8862,60,-96
"12991","1",2015,2792,0,"India",88,55,13,0,20,77
"13024","2",2015,NA,0,"Ghana",16,2,0,0,8,-2
"12991","1",2015,351,2,"India",88,55,13,0,20,77
"11938","2",2015,NA,0,"India",3303,2696,999,105,20,77
"11613","2",2015,NA,1,"United States",181,9,3,0,39.83,-98.58
"371","2",2015,NA,0,"Malaysia",2478,1047,279,70,2.5,112.5
"11613","2",2015,NA,2,"United States",181,9,3,0,39.83,-98.58
"3627","1",2015,1476,1,"United Kingdom",630,559,150,37,54,-4
"2609","1",2015,508,0,"Pakistan",117,13,0,0,30,70
"7851","1",2015,28783,4,"Pakistan",48,49,2,0,30,70
"13100","1",2015,254,1,"United Arab Emirates",106,8,0,0,24,54
"12324","2",2015,NA,1,"Germany",111,10,0,0,51.5,10.5
"11938","1",2015,6818,2,"India",3303,2696,999,105,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"13112","1",2015,617,2,"India",11,7,0,0,20,77
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"3627","1",2015,802,0,"United Kingdom",630,559,150,37,54,-4
"13159","2",2015,NA,-1,"India",1,1,0,0,20,77
"12991","1",2015,3983,3,"India",88,55,13,0,20,77
"13168","1",2015,159,-1,"India",14,15,0,0,20,77
"13168","2",2015,NA,0,"India",14,15,0,0,20,77
"3234","2",2015,NA,0,"Pakistan",180,86,3,1,30,70
"12691","2",2015,NA,2,"Pakistan",474,154,13,1,30,70
"13205","1",2015,190,0,"Venezuela",122,7,2,0,8,-66
"11613","2",2015,NA,3,"United States",181,9,3,0,39.83,-98.58
"11613","1",2015,417,2,"United States",181,9,3,0,39.83,-98.58
"18","2",2015,NA,1,"United States",12112,2419,1330,116,39.83,-98.58
"13245","2",2015,NA,3,"Iran",139,1,1,0,32,53
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,0,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"22","2",2015,NA,3,"Canada",9235,6148,1355,8862,60,-96
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,0,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,-1,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,-1,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,5,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,1,"United States",512,63,53,0,39.83,-98.58
"13270","1",2015,3077,1,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,1,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,3,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,6,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"13270","2",2015,NA,0,"United States",512,63,53,0,39.83,-98.58
"13382","1",2015,88,1,"South Korea",108,1,0,0,37,127.5
"18","2",2015,NA,1,"United States",12112,2419,1330,116,39.83,-98.58
"2880","2",2015,NA,4,"South Korea",639,270,74,62,37,127.5
"371","2",2015,NA,1,"Malaysia",2478,1047,279,70,2.5,112.5
"13441","2",2015,NA,0,"Pakistan",170,11,6,0,30,70
"13441","2",2015,NA,2,"Pakistan",170,11,6,0,30,70
"13441","2",2015,NA,3,"Pakistan",170,11,6,0,30,70
"13270","2",2015,NA,2,"United States",512,63,53,0,39.83,-98.58
"868","1",2015,203,3,"India",1408,829,195,15,20,77
"2349","1",2015,2693,4,"Norway",124,1,20,0,62,10
"4404","1",2015,109,2,"United States",133,14,19,0,39.83,-98.58
"13249","1",2015,29565,5,"Pakistan",31,73,0,0,30,70
"11728","2",2015,NA,1,"Algeria",61,12,2,0,28,3
"2349","2",2015,NA,0,"Norway",124,1,20,0,62,10
"13511","1",2015,255,4,"Canada",39,19,1,0,60,-96
"18","2",2015,NA,4,"United States",12112,2419,1330,116,39.83,-98.58
"2880","2",2015,NA,2,"South Korea",639,270,74,62,37,127.5
"13511","2",2015,NA,1,"Canada",39,19,1,0,60,-96
"13511","2",2015,NA,1,"Canada",39,19,1,0,60,-96
"9062","2",2015,NA,0,"Pakistan",26,3,0,0,30,70
"59","2",2015,NA,3,"India",3650,1812,274,51,20,77
"7995","2",2015,NA,1,"India",127,34,8,0,20,77
"7995","2",2015,NA,-2,"India",127,34,8,0,20,77
"12799","2",2015,NA,3,"Morocco",218,32,2,3,32,-5
"4404","2",2015,NA,1,"United States",133,14,19,0,39.83,-98.58
"199","2",2015,NA,1,"Pakistan",1635,220,51,23,30,70
"13553","2",2015,NA,2,"Germany",141,5,3,0,51.5,10.5
"13553","2",2015,NA,2,"Germany",141,5,3,0,51.5,10.5
"22","2",2015,NA,1,"Canada",9235,6148,1355,8862,60,-96
"199","2",2015,NA,2,"Pakistan",1635,220,51,23,30,70
"13511","2",2015,NA,-2,"Canada",39,19,1,0,60,-96
"12124","1",2015,562,2,"Bangladesh",11,4,0,0,24,90
"12799","2",2015,NA,-1,"Morocco",218,32,2,3,32,-5
"13643","2",2015,NA,-1,"United Kingdom",99,10,0,0,54,-4
"13646","1",2015,719,2,"Pakistan",111,6,0,0,30,70
"3627","1",2015,1874,1,"United Kingdom",630,559,150,37,54,-4
"13653","1",2015,150,2,"United States",13,14,3,0,39.83,-98.58
"11938","2",2015,NA,1,"India",3303,2696,999,105,20,77
"13634","2",2015,NA,0,"Pakistan",166,200,102,7,30,70
"12357","1",2015,454,-1,"Saudi Arabia",125,56,14,3,25,45
"13634","1",2015,7693,4,"Pakistan",166,200,102,7,30,70
"13656","2",2015,NA,1,"Saudi Arabia",136,19,1,0,25,45
"13634","2",2015,NA,-2,"Pakistan",166,200,102,7,30,70
"13656","2",2015,NA,1,"Saudi Arabia",136,19,1,0,25,45
"13634","1",2015,1714,0,"Pakistan",166,200,102,7,30,70
"13634","2",2015,NA,2,"Pakistan",166,200,102,7,30,70
"13669","1",2015,182,0,"Pakistan",103,4,0,0,30,70
"13634","2",2015,NA,0,"Pakistan",166,200,102,7,30,70
"13674","2",2015,NA,0,"Pakistan",101,3,2,0,30,70
"13634","1",2015,146,0,"Pakistan",166,200,102,7,30,70
"13634","2",2015,NA,1,"Pakistan",166,200,102,7,30,70
"13679","2",2015,NA,0,"Sri Lanka",123,80,2,0,7,81
"13679","2",2015,NA,2,"Sri Lanka",123,80,2,0,7,81
"1000","2",2015,NA,5,"Canada",367,58,24,1,60,-96
"13634","1",2015,8268,2,"Pakistan",166,200,102,7,30,70
"12799","2",2015,NA,2,"Morocco",218,32,2,3,32,-5
"12799","2",2015,NA,2,"Morocco",218,32,2,3,32,-5
"199","2",2015,NA,0,"Pakistan",1635,220,51,23,30,70
"380","2",2015,NA,-1,"India",1460,589,321,3,20,77
"199","2",2015,NA,0,"Pakistan",1635,220,51,23,30,70
"12691","2",2015,NA,0,"Pakistan",474,154,13,1,30,70
"13708","2",2015,NA,-4,"India",114,28,0,0,20,77
"13634","2",2015,NA,0,"Pakistan",166,200,102,7,30,70
"13634","1",2015,316,1,"Pakistan",166,200,102,7,30,70
"13634","1",2015,1842,1,"Pakistan",166,200,102,7,30,70
"199","2",2015,NA,3,"Pakistan",1635,220,51,23,30,70
"13634","2",2015,NA,-1,"Pakistan",166,200,102,7,30,70
"778","2",2015,NA,-1,"United Kingdom",1363,393,94,13,54,-4
"22","2",2015,NA,1,"Canada",9235,6148,1355,8862,60,-96
"13634","1",2015,31034,5,"Pakistan",166,200,102,7,30,70
"13634","1",2015,938,2,"Pakistan",166,200,102,7,30,70
"13634","1",2015,163,1,"Pakistan",166,200,102,7,30,70
"272","1",2015,538,1,"United States",175,52,53,0,39.83,-98.58
"1000","2",2015,NA,1,"Canada",367,58,24,1,60,-96
"11938","2",2015,NA,3,"India",3303,2696,999,105,20,77
"13764","2",2015,NA,0,"India",101,16,2,0,20,77
"13708","1",2015,5928,2,"India",114,28,0,0,20,77
"13770","2",2015,NA,1,"Pakistan",119,13,0,0,30,70
"59","2",2015,NA,1,"India",3650,1812,274,51,20,77
"22","2",2015,NA,2,"Canada",9235,6148,1355,8862,60,-96
"22","2",2015,NA,1,"Canada",9235,6148,1355,8862,60,-96
"2469","2",2015,NA,1,"United States",993,453,122,46,39.83,-98.58
"4950","1",2015,120,2,"New Zealand",122,27,4,0,-42,174
"13855","1",2015,217,1,"Nigeria",50,20,0,0,10,8
"4950","1",2015,359,1,"New Zealand",122,27,4,0,-42,174
"12097","1",2015,1974,1,"Pakistan",105,33,6,0,30,70
"13897","1",2015,476,1,"Pakistan",11,4,0,0,30,70
"11938","1",2015,694,3,"India",3303,2696,999,105,20,77
"13904","1",2015,1046,2,"India",56,10,0,0,20,77
"13991","2",2015,NA,0,"Iran",109,4,2,0,32,53
"13971","1",2015,3346,1,"United States",108,41,0,0,39.83,-98.58
"5225","1",2015,309,2,"Germany",195,122,15,2,51.5,10.5
